codigo,nombre_cliente,pais,grupo,nombre_grupo,email
430031126,CANO FARMACIA OPTICA**FARMAOPTICS**CL**,ES,010,FARMAOPTICS,farmaciacano.nucia@gmail.com
430180076,FUTURA OPTICOS (GRANADA) **CLARAVISION**,ES,081,CLARAVISION,futuraopticos@gmail.com
430500537,TENA (TENA TERUEL)** MULTIOPTICAS**,ES,018,MULTIOPTICAS,puertovenecia@multiopticas.com
430050044,DON CARMELO OPTICA**MIOPTICO GRUPO**,ES,167,MIOPTICO GRUPO,nunilag-l@hotmail.com
430180660,LA ZUBIA CAMINO DE GOJAR**OPTICALIA 10706**,ES,094,OPTICALIA,audiopticalazubia@gmail.com
430082920,VIA AUGUSTA**VISTA OPTICA FRANQ**,ES,070,VISTA OPTICA FRANQUI,gabinetdoptica@icloud.com
430170037,SOLA OPTICA (C/ SANTA CLARA)**MULTIOPTIC,ES,018,MULTIOPTICAS,solasantaclara@multiopticas.com
430250012,MOLLERUSA**NATURAL OPTICA**,ES,019,NOG,control.lleida@naturaloptics.com
430281909,UNICENTRO OPTICOS**FEDEROPTICOS**,ES,011,FEDEROPTICOS,unicentroopticos@yahoo.es
430283188,ORENSE**ALAIN AFFLELOU*,ES,048,AA PROPIAS ESPAÑA,madrid.orense@afflelou.es
430283805,PEDRO MARTIN OPTICA,ES,999,INDEPENDIENTES,rickinala@gmail.com
430470039,CERVANTES (VALLADOLID)**CLARAVISION**,ES,081,CLARAVISION,centroopticocervantes@gmail.com
430020237,MARPE ESTILO (HNOS JIMENEZ),ES,105,MARPE,araceli@marpe-estilo.com
430081681,VISTA OPTICA (VIC-2 MARE DE DEU),ES,071,VISTA OPTICA PROPIAS,vic@vistaoptica.com
430260054,BELTRAN MARCOS CLIN OFT **CL**,ES,183,VISTA OFTALMOLOGOS,gestionclinica@marcosbeltran.com
430130207,CIUDAD REAL OPTICA,ES,999,INDEPENDIENTES,info@fmuroptica.es
430140253,MORENO OPTICA (BENAMEJI),ES,999,INDEPENDIENTES,opticamoreno@gmail.com
430350388,MAX OPTICA**MULTIOPTICAS**,ES,018,MULTIOPTICAS,JDomingo.Suarez@multiopticas.com
430260175,SANDRA OPTICA ALFARO**CECOP**CL**,ES,004,CECOP,sandraoptica@gmail.com
430060103,YUSTE (BADAJOZ) OPTICA,ES,999,INDEPENDIENTES,PEDROYUSTE_VVA@HOTMAIL.COM
430060322,AVIS CAÑAMERO C. OPTICO**CIONE0336100**,ES,120,CIONE ESPAÑA,farmaciacatalinaavis@gmail.com
430283531,HOLOGRAMA ATT JOSE LUIS LOMAS,ES,999,INDEPENDIENTES,jlll@joseluisloma.com
430280560,PARIS OPTICA,ES,999,INDEPENDIENTES,carmenvalparis@hotmail.com
430030113,LA CADENA OPTICA (VILLENA),ES,999,INDEPENDIENTES,
430082529,SOLER CLINICA OFTALMOLOGICA,ES,999,INDEPENDIENTES,tecnon@oftalnova.com
430100056,VALENCIA DE ALCANTARA OPTICA,ES,999,INDEPENDIENTES,pht10500@hotmail.com
430180600,OPTORYN GRANADA**VISTAOPTICA FRANQ**,ES,070,VISTA OPTICA FRANQUI,granada2@vistaoptica.com
430031402,VICTORIA OPTICA**CLARAVISION**,ES,081,CLARAVISION,opticavictoriahoradada@gmail.com
430410750,ARRABAL CENTRO OPTICO,ES,999,INDEPENDIENTES,opticaarrabal@hotmail.com
430170007,LOOK CENTRO OPTICO,ES,999,INDEPENDIENTES,opticalooksantfeliu@gmail.com
430030624,NORTE CENTRO OPTICO,ES,999,INDEPENDIENTES,opticanortealcoy@gmail.com
430083221,REIXACH MULTIOPTICAS**CL**,ES,018,MULTIOPTICAS,opticaisis@gmail.com
430284782,IRIOPTICA (C.C PLENILUNIO)**MULTIOPTICAS**,ES,018,MULTIOPTICAS,lagavia@grupomoiri.com
430480626,MEDICAL OPTICA (BONAPARTE-SANTUTXU 26) **814C**,ES,013,GEA,pedidos@medicaloptica.es
430350191,MIRAZUL OPTICA**CECOP**,ES,004,CECOP,opticamirazul@hotmail.com
430020238,IMAGINALIA**SOLOPTICAL**,ES,052,SOLOPTICAL,e.imaginalia@soloptical.com
430460654,BORJA (ALBAIDA) **CL**,ES,164,BORJA ÓPTICAS,lourdes@borjaopticos.com
430291056,RONDA**OPTICAPRO 8013600**,ES,120,CIONE ESPAÑA,dimopticos@hotmail.com
430480538,ORTUELLA OPTICA **CL**,ES,999,INDEPENDIENTES,centro.optico.ortuella@gmail.com
430083924,OPTICA 3003 FARMACIA,ES,999,INDEPENDIENTES,mbrioguibernau@gmail.com
430140230,PARQUE C O (LUCENA) **OPTICALIA 10424**,ES,107,OPTICALIA BRAND,opticalia.lucena@gmail.com
430220043,MONTISONENSE DE OPT**OPTICALIA 10561**,ES,107,OPTICALIA BRAND,opticabuil@hotmail.com
430283553,GARCIA NOBLEJAS**FEDEROPTICOS**CL**,ES,011,FEDEROPTICOS,federopticogarcianoblejas@telefonica.net
430140441,RUTE **MULTIOPTICAS**,ES,018,MULTIOPTICAS,info@opticasubbetica.com
430031062,PANIAGUA VISIOIN**ZAS VISION**,ES,029,ZAS VISION-COPTIVAL,PANIAGUAVISION@ZASVISION.COM
430150787,DEUS CENTRO OPTICO( RUA VISTA)**UGO**,ES,026,NOG UGO,centroopticodeus@gmail.com
430010158,MEDICAL OPTICA (LA PAZ-VITORIA)**801C**,ES,013,GEA,pedidos@medicaloptica.es
430230127,OCELO OPTICA,ES,999,INDEPENDIENTES,opticaocelo2011@gmail.com
430380265,MERIDIANO**ALAIN AFFLELOU**FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,meridiano@lacoptica.com
430250016,LLEIDA OPTICS**NATURAL OPTICS**,ES,019,NOG,control.lleida@naturaloptics.com
430281910,LAGO NORTE OPTICA**CECOP 2074**CL**,ES,004,CECOP,opticalagonorte@hotmail.com
430283189,SIGLO XXI CENTRO OPTICO**CL**,ES,999,INDEPENDIENTES,centroopticosigloXXI@hotmail.com
430290708,GENZ (C/MARQUES DEL DUERO) **MULTIOP**,ES,018,MULTIOPTICAS,centraldro@hotmail.com
430330216,AZABACHE**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,asturias.lugones.azabache@afflelou.es
430410137,MARCHENILLA OPTICA**CIONE 85301**,ES,120,CIONE ESPAÑA,marchenilla@gmail.com
430030043,BENJAMIN OPTICA**VISTALIA**,ES,166,VISTALIA,opticabenjamin@hotmail.com
430020261,2000 ALBACETE**K599,ES,058,CORTE INGLES,tienda.ALB.albacete@optica2000.com
430300703,CAPITOL OPTICA,ES,999,INDEPENDIENTES,centropticocapitol@hotmail.com
430150595,ARGOS OPTICA,ES,999,INDEPENDIENTES,argospobra@gmail.com
430031348,VISIONLAB (ELCHE) V-23,ES,001,VISIONLAB,vl223dir@visionlab.es
430411235,LA MINA FARMACIA OPTICA**KIMERVISION**,ES,173,KIMERVISION,optiavillanuevadelrioyminas@gmail.com
430120263,VISIONLENS OPTICA**KIMERVISION**,ES,173,KIMERVISION,marianallyn@gmail.com
430284835,5023 - G O PINTO,ES,069,GENERAL OPTICA FRANQ,frq_pinto@generaloptica.es
430280319,KODAK LENS//ATT BRUNO FORNAC,ES,999,INDEPENDIENTES,
430280561,EMPORIO OPTICAL,ES,999,INDEPENDIENTES,
430281862,EFE-X EFECTOS ESPECIALES,ES,999,INDEPENDIENTES,
430030435,LEGANES OPTICA (CTRA 51-LA NUCIA),ES,999,INDEPENDIENTES,jeromin@opticaleganes.es
430120281,TENA DE NULES OPTICA**CIONE**,ES,120,CIONE ESPAÑA,correo@opticatena.es
430300935,ZAMBUDIO OPTICA**INNOVAVISION**CL**,ES,163,FEDEROP INNOVAVISION,opticazambudio@gmail.com
430230354,ANDUJAR OPTICA**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,jaen.andujar.capuchinos@afflelou.es
430170357,MOMA OPTICA**CLARAVISION**,ES,081,CLARAVISION,todoconmisgafas@gmail.com
430030787,OCULUS OPTICA**CIONE 127400**,ES,120,CIONE ESPAÑA,OPTICAOCULUS@GMAIL.COM
430480627,MEDICAL OPTICA (URQUIJO-BILBAO) **818C**,ES,013,GEA,pedidos@medicaloptica.es
430380156,ROBAYNA** CIONE 0149300**,ES,120,CIONE ESPAÑA,papy@opticarobayna.es
430350195,LA MAREA OPTICA (ARGUINEGUIN) **OPTICALIA 10668**,ES,094,OPTICALIA,elioptiaclia@granvisionop.es
430030930,SAN VICENTE **SOLOPTICAL**,ES,052,SOLOPTICAL,e.sanvicente@soloptical.com
430330431,VISIONLAB (OVIEDO) V-57,ES,001,VISIONLAB,vl257dir@visionlab.es
430480549,ELIAS (C/CARLOS VII),ES,104,OPTICAS ASOCIADAS 10,carlos@multiopticaselias.com
430020077,LUJAN OPTICA**CECOP 107**,ES,004,CECOP,opticalujan@gmail.com
430083070,SUPIVI FABRA**MULTIOPTICAS**,ES,018,MULTIOPTICAS,fabra.barcelona@multiopticas.com
430220058,VERO CTRO OPTICO**OPTICALIA 10565**,ES,094,OPTICALIA,optica-vero@hotmail.com
430283555,AVENIDA AMERICA**MIOPTICO**,ES,167,MIOPTICO GRUPO,coa.america2@gmail.com
430130277,SALUD VISUAL**NATURAL OPTICS**,ES,019,NOG,saludvisualciudadreal@gmail.com
430470203,C OPTICO Y AUDITIVO**ZAS VISION**,ES,029,ZAS VISION-COPTIVAL,cgutierrez@zasvision.com
430010159,MEDICAL OPTICA (BOULEVARD) **817C**,ES,013,GEA,pedidos@medicaloptica.es
430230172,ESPEJO (ANDUJAR),ES,999,INDEPENDIENTES,espejo.andujar@multiespejo.com
430380266,TENERIFE OPTICA**ALAIN AFFLELOU**FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,anaza@lacoptica.com
430250028,FARMAOPTICS HQ,ES,010,FARMAOPTICS,farmaoptics@farmaoptics.com
430281916,LAIN OPTICO (GETAFE),ES,181,LAIN OPTICOS,lainopticosgetafe01@gmail.com
430283190,VELAZQUEZ**VISUAL OPTICA**,ES,072,VISUAL OPTICA SEVILL,madrid@visualoptica.es
430290711,MALAGA-LA ROSALEDA**ALAIN AFFLELOU**,ES,048,AA PROPIAS ESPAÑA,malaga.larosaleda@afflelou.es
430330224,PRINCIPAL OPTICA (OVIEDO),ES,085,PRINCIPAL OPTICAS,opflorida0@hotmail.com
430410165,STORE VISION,ES,999,INDEPENDIENTES,jdrioja@gmail.com
430030090,LEON OPTICA**VISTALIA**CL**,ES,166,VISTALIA,optica.leon@gmail.com
430031392,2000 MAISSONNAVE**K562,ES,058,CORTE INGLES,tienda.ALI.alicante@optica2000.com
430300734,O DE OPTICA**KIMERVISION**,ES,173,KIMERVISION,odeoptica@gmail.com
430031349,VISIONLAB (ALICANTE) V-182,ES,001,VISIONLAB,vl382dir@visionlab.es
430110678,VIDAL OPTICA**CIONE 0044200**,ES,120,CIONE ESPAÑA,opticavidalpsm@hotmail.com
430350354,KALITHEA OPTICA**CIONE 0340600**,ES,120,CIONE ESPAÑA,info@opticakalithea.com
430411260,DOKO OPTICA**CIONE 0346900**,ES,120,CIONE ESPAÑA,miriamgb@opticadoko.com
430090182,CIENTIFICA BURG RAMON Y CAJAL**CECOP**,ES,004,CECOP,frsmd1963@gmail.com
430083582,VISIOPRAT,ES,999,INDEPENDIENTES,visioprat@gmail.com
430285122,SIERRA OPTICA (CC LOS SOPORTAL) **UGO**,ES,026,NOG UGO,OPTSIERRA@YAHOO.ES
430410757,HOSPITAL BAJO GUADALQUIVIR,ES,199,HOSPITALES,
430284012,COSTCO (LAS ROZAS),ES,190,COSTCO,w05478cita@costco.es
430030802,PUNT DE VISTA OPTICA**CIONE 129101**,ES,120,CIONE ESPAÑA,JAUME07@YAHOO.COM
430083351,MULTIVISION PRIM C/MALLORCA**OPTICALIA 10078**,ES,094,OPTICALIA,prim@opticalia.es
430480628,MEDICAL OPTICA (AV LIBERTAD-BARACALDO) **809C**,ES,013,GEA,pedidos@medicaloptica.es
430350223,PORVER**CIONE 0158100**,ES,120,CIONE ESPAÑA,info@opticaporver.es
430031004,BENIDORM**SOLOPTICAL**,ES,052,SOLOPTICAL,e.benidorm@soloptical.com
430340077,VISIONLAB (PALENCIA) V-133,ES,001,VISIONLAB,vl333dir@visionlab.es
430460749,INSTITUTO DE OFTALMOCIRUGIA,ES,999,INDEPENDIENTES,clinicamarin@hotmail.com
430140497,EXPANSION OPTICA PUENTE GENIL**OPTICAPRO**,ES,120,CIONE ESPAÑA,opticalipuentegenil@outlook.es
430480558,DEUSTO BILBAO**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,vizcaya.bilbao.aguirre@afflelou.es
430020100,LUMMER**FEDEROPTICOS 32**CL**,ES,011,FEDEROPTICOS,lummer@federopticos.com
430083092,RISSOL OPTICA,ES,999,INDEPENDIENTES,opticarissol@gmail.com
430220066,SERRABLO OPTICA**OPTICALIA 10565**,ES,094,OPTICALIA,opticaliaserrablo@yahoo.es
430283569,ECOVISION (C/REAL) **UGO**,ES,026,NOG UGO,ecovisioncb@gmail.com
430130282,PRIMERA OPTICOS L O VALDEPEÑAS**CIONE 0323000**CL**,ES,120,CIONE ESPAÑA,consolisanchezmartin@gmail.com
430150788,ARDAO PREGO FCIA OPT**UGO**,ES,026,NOG UGO,ardaoopticos@gmail.com
430010160,MEDICAL OPTICA (C/POSTAS-VITORIA) **815C**,ES,013,GEA,pedidos@medicaloptica.es
430230184,PEREZ RUIZ DRA ASCENSION**CL**,ES,999,INDEPENDIENTES,coboespinar@hotmail.com
430380322,CENTRO OPTOMETRIA**FARMAOPTICS**,ES,010,FARMAOPTICS,c.optometria@telefonica.net
430083331,SANTACREU OPTICA**CIONE 0195900**,ES,120,CIONE ESPAÑA,info@opticasantacreu.com
430290808,GALINDO OPTICOS**CIONE 0312300**,ES,120,CIONE ESPAÑA,galindoantequera@gmail.com
430510023,TAYLOR OPT**MULTIOPTICAS**,ES,018,MULTIOPTICAS,opticataylor@multiopticas.com
430250045,JANE OPTICA (SOLSONA) **CL**,ES,999,INDEPENDIENTES,opticajane@gmail.com
430281928,COR OPTICA**CLARAVISION**,ES,081,CLARAVISION,optometria@grupocor.es
430283201,LOS ANGELES OPTICA**MIOPTICO **,ES,156,MIOPTICO PROP-CARRIE,madrid.angeles.28041@gmail.com
430290724,SELVISION OPTICA**CLARAVISION**,ES,081,CLARAVISION,opticaselvision@gmail.com
430330298,DOMOPTICA**INNOVAVISION**CL**,ES,163,FEDEROP INNOVAVISION,domoptica@hotmail.com
430410191,EL VISO OPTICA**CL**,ES,999,INDEPENDIENTES,optica-visovalle@hotmail.com
430030219,SEGURA OPTICOS,ES,999,INDEPENDIENTES,seguraopticoagost@gmail.com
430031393,2000 ALICANTE II**K526,ES,058,CORTE INGLES,tienda.ALI.alicante2@optica2000.com
430130223,3000 OPTICA,ES,999,INDEPENDIENTES,opticas3000valde@hotmail.com
430150163,TURBON DRA,ES,999,INDEPENDIENTES,
430150601,XALLAS OPTICA**INNOVAVISION**,ES,163,FEDEROP INNOVAVISION,serluvaz@hotmail.com
430050080,VISIONLAB (AVILA) V-160,ES,001,VISIONLAB,vl360dir@visionlab.es
430120277,OPTOM+**CIONE 0312800**CL**,ES,120,CIONE ESPAÑA,optompluscastellon@gmail.com
430284985,MARROQUINA ALAIN AFFLELOU,ES,049,AA FRANQUICIA ESPAÑA,ERUSTES.MARIAJESUS@afflelou.es
430300308,MUÑOZ (CIEZA) AGUILAR,ES,999,INDEPENDIENTES,
430081524,MUNDOVISION (C/NUMANCIA),ES,999,INDEPENDIENTES,VANESA.MANSERGAS@OPTICAUNIVERSITARIA.COM
430120267,NEBOT (ONDA)**CIONE**,ES,120,CIONE ESPAÑA,opticanebot@hotmail.es
430040391,BELEN TENDERO LOPEZ DE CERVANTES FARMACIA,ES,999,INDEPENDIENTES,belentendero@hotmail.com
430350392,OPTICA PRISMA**CIONE 0352700**,ES,120,CIONE ESPAÑA,opticaprismagc@gmail.com
430285123,GALI OPTICA**CIONE**,ES,120,CIONE ESPAÑA,aranzazuneira@gmail.com
430150063,ABAL OPTICA (MELIDE),ES,999,INDEPENDIENTES,pedidos@opticaabal.com
430284045,ELEARNING,ES,999,INDEPENDIENTES,tecnico@coopervision.com
430140470,EVA CENTRO OPTICA (AVDA CARL),ES,256,ASVISION,opticaeva@gmail.com
430480629,MEDICAL OPTICA (C/ERCILLA) **810C**,ES,013,GEA,pedidos@medicaloptica.es
430110379,SAN LUCAR**SOLOPTICAL**,ES,052,SOLOPTICAL,e.sanlucar@soloptical.com
430380188,CUESTA CENTRO OPTICO**OPTICALIA 10680**,ES,094,OPTICALIA,centroopticolacuesta@yahoo.es
430350245,FUERTEVENTURA OPTICA**CIONE 0136900**,ES,120,CIONE ESPAÑA,optica_fuerteventura@gmail.es
430031011,LA ZENIA**SOLOPTICAL**,ES,052,SOLOPTICAL,e.orihuela@soloptical.com
430350358,VISIONLAB (LAS PALMAS) V-26,ES,001,VISIONLAB,vl226dir@visionlab.es
430460780,NOVA VISION**CL**,ES,999,INDEPENDIENTES,novavision@hotmail.es
430140498,EXPANSION OPTICA LA RAMBLA**OPTICAPRO**,ES,120,CIONE ESPAÑA,opticalialarambla@hotmail.com
430480578,BILBAO MILLER & MARC,ES,077,MILLER & MARC,bilbao@millerandmarc.com
430020124,MERYVISION**FEDEROPTICOS 7541**CL**,ES,011,FEDEROPTICOS,meryvision@federopticos.com
430083094,GAVA OPTICA**ALAIN AFFLELOU INDEP**,ES,034,AA INDEP ESPAÑA,barcelona.gava.santpere@afflelou.es
430140347,MONTILLA**MULTIOPTICAS**CL**,ES,018,MULTIOPTICAS,auroramontilla2970@gmail.com
430270172,QUE VES OPTICA E AUDICION**UGO**,ES,026,NOG UGO,contacto@opticaqueves.com
430110637,LOS BARRIOS**FEDEROPTICOS**,ES,011,FEDEROPTICOS,losbarrios@federopticos.com
430090196,MEDICAL OPTICA (BURGOS) **805C**,ES,013,GEA,pedidos@medicaloptica.es
430350266,LAS PALMAS**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,laspalmas.cano@afflelou.es
430083333,CANOVELLES OPTICA**UGO**,ES,026,NOG UGO,optica.canovelles@gmail.com
430180664,DIBERVISTA,ES,999,INDEPENDIENTES,
430290810,OLIVER AND BRUCE - FUENGIROLA,ES,999,INDEPENDIENTES,hola@oliverandbruce.com
430510028,CEUTA SOLVISION**SOLOPTICAL**,ES,052,SOLOPTICAL,jjserrano@soloptical.com
430250052,VIERA VISIO**CLARAVISION**,ES,081,CLARAVISION,info@vieravisio.cat
430281937,COOPERVISION MARKETING,ES,999,INDEPENDIENTES,manuel.gomez@coopervision-es.com
430283202,ALUCHE OPTICA**MIOPTICO **,ES,156,MIOPTICO PROP-CARRIE,campamento@mi-optico.com
430290731,CENTROVISION (CENTRAL),ES,999,INDEPENDIENTES,palma@centrovision.eu
430330376,LANGREO OPTICA**OPTICALIA 10839**CL**,ES,094,OPTICALIA,o.langreo@gmail.com
430030222,TORRELLANO OPTICA,ES,999,INDEPENDIENTES,optica@torrellano.com
430031394,2000 PLAYA DE SAN JUAN**K615,ES,058,CORTE INGLES,tienda.ali.torregolf@optica2000.com
430060332,VISIONLAB (BADAJOZ) V-51,ES,001,VISIONLAB,vl251dir@visionlab.es
430120264,VILLARREAL**SOLOPTICAL**,ES,052,SOLOPTICAL,villareal@soloptical.com
430030854,--REVIEW--NAVARRO CAYUELAS JOSE PASCU,ES,999,INDEPENDIENTES,
430070724,SUPIVI (CC PORTO PI)**MULTIOPTICAS**,ES,018,MULTIOPTICAS,portopi@multiopticas.com
430450111,OROPESA CENTRO OPTICO,ES,999,INDEPENDIENTES,centropticoviti@gmail.com
430360130,ANGEL (C/FAISAN),ES,999,INDEPENDIENTES,
430270175,AUDIVISION**KIMERVISION**,ES,173,KIMERVISION,
430461864,CENTRO OPTICO & AUDITIVO MEDITERRANEA**CL**,ES,999,INDEPENDIENTES,centroopticomediterranea@gmail.com
430110722,VEJER**OPTICALIA**,ES,094,OPTICALIA,vejeropticalia@gmail.com
430410759,BELLIDO RUBIALES JUAN ANTONIO DR,ES,999,INDEPENDIENTES,clinicaasuncion@gmail.com
430461677,KIMERVISION HQ,ES,173,KIMERVISION,anna@kimervision.com
430284048,GOMEZ GONZALEZ AUDIOLOGOS**NATURAL OPTICS**,ES,019,NOG,gomezgonzalezaudiologos@gmail.com
430030896,THADER OPTICA**CIONE 144100**,ES,120,CIONE ESPAÑA,sofifilg@gmail.com
430480630,MEDICAL OPTICA (SANTURCE) **824C**,ES,013,GEA,pedidos@medicaloptica.es
430031264,OPTIK EXPERT,ES,999,INDEPENDIENTES,altetoptikexpert@gmail.com
430380193,CHICOTE OPTICA**CIONE 108801**,ES,120,CIONE ESPAÑA,chicoteoptica@yahoo.es
430350262,MIOPTICA (PLAYA BLANCA) **CIONE 0195600**,ES,120,CIONE ESPAÑA,lanzaroteoptica@gmail.com
430031138,HABANERAS**SOLOPTICAL**,ES,052,SOLOPTICAL,e.habaneras@soloptical.com
430350359,VISIONLAB (LAS PALMAS-VECINDARIO) V155,ES,001,VISIONLAB,gmunoz@visionlab.es
430460912,ALBORAYA 51 OPTICA,ES,999,INDEPENDIENTES,opticasalboraya51@gmail.com
430140499,EXPANSION OPTICA (CARR DE LA MO)**OPTICAPRO**,ES,120,CIONE ESPAÑA,opticaliarincon@hotmail.com
430490008,DUERO OPTICA**CL**,ES,999,INDEPENDIENTES,lin@opticaduero.es
430083103,PRADES OPTICA**UGO**,ES,026,NOG UGO,opticaprades@hotmail.com
430140355,IRISOL AGUILAR OPTICA**MULTIOPTICAS**CL*,ES,018,MULTIOPTICAS,raularce@intnova.com
430290922,TORREMOLINS**VISTAOPTICA**,ES,070,VISTA OPTICA FRANQUI,torremolinos@vistaoptica.com
430284176,VILLA OPTICA**OPTICALIA**,ES,107,OPTICALIA BRAND,opticaliavilla@gmail.com
430090197,MEDICAL OPTICA & AUDICION CID **826C**,ES,013,GEA,pedidos@medicaloptica.es
430230205,OPTIVIS OPTICA,ES,999,INDEPENDIENTES,optivisubeda@gmail.com
430350322,MASPALOMAS **ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,maspalomas.principal@afflelou.es
430083339,MOLINS DE REI**VISTA OPTICA FRANQ**,ES,070,VISTA OPTICA FRANQUI,molinsderei@vistaoptica.com
430461848,MONCADA**ALAIN AFFLELOU FRANQ**,ES,049,AA FRANQUICIA ESPAÑA,espert.vicenta@afflelou.es
430290828,VISUAL MARKET OPTICA**CLARAVISION**,ES,081,CLARAVISION,visumarketsl@gmail.com
430250062,ISERN OPTICA**CL**,ES,999,INDEPENDIENTES,roserisernsoldevila@coooc.cat
430283206,VISION DAGANZO **MIOPTICO**,ES,167,MIOPTICO GRUPO,optica@visiondaganzo.es
430290733,CENTROVISION (CAMINO DEL PATO),ES,999,INDEPENDIENTES,pato@centrovision.eu
430330379,CONTRUECES CENTRO OPT**OPTICALIA 10847**CL**,ES,094,OPTICALIA,opticacontrueces@gmail.com
430031395,2000 ELCHE**K596,ES,058,CORTE INGLES,tienda.ALI.ciudaddeelche@optica2000.com
430300771,LO VEO OPTICA**CL**,ES,999,INDEPENDIENTES,David@loveoptica.com
430060333,VISIONLAB (MERIDA) V-143,ES,001,VISIONLAB,vl343dir@visionlab.es
430411160,OSUNA **VISUAL OPTICAS SEVILLA**,ES,072,VISUAL OPTICA SEVILL,visualosuna@hotmail.es
430283212,OPTILIVE OPTICA,ES,999,INDEPENDIENTES,yolandanombela@hotmail.com
430330425,VALIENTE CENTRO AUDITIVO Y OPTICA**CIONE 0334501**,ES,120,CIONE ESPAÑA,
430280567,GRAPHITIS (ATT MANUEL GONZALEZ CHACON),ES,999,INDEPENDIENTES,produccion@graphitisimpresores.es
430281101,CRISOL (C/COVARRUBIAS),ES,999,INDEPENDIENTES,
430281871,SUR HOSPITAL GRUPO SANITARIO-E017,ES,199,HOSPITALES,factura.proveedores@quironsalud.es
430030451,EL MOLI OPTICA,ES,999,INDEPENDIENTES,
430030855,LLUCH OPTICA,ES,999,INDEPENDIENTES,andrealluchforner@hotmail.com
430411261,SANTA CLARA FARMACIA OPT**UGO**,ES,026,NOG UGO,patricarrascogarcia@gmail.com
430010148,AVENIDA OPTICA**CL**,ES,999,INDEPENDIENTES,izasmedina@gmail.com
430083921,FORUM OPTICA,ES,999,INDEPENDIENTES,opticaforum402@gmail.com
430461868,MOIRI AREA ESTE**MULTOPTICAS**,ES,018,MULTIOPTICAS,josemaria.encinas@multiopticas.com
430030922,MEDITERRANEA (ALBIR) **UGO**,ES,026,NOG UGO,opticamediterranea@hotmail.com
430480631,MEDICAL OPTICA CENTRAL,ES,013,GEA,rperez@medicaloptica.es
430150571,SELGAS OPTICOS**CIONE 0019302**,ES,120,CIONE ESPAÑA,selgasbetanzos@hotmail.com
430010142,ETCHABERRY FARMACIA OPTICA**UGO**,ES,026,NOG UGO,franciscoetchaberry@redfarma.org
430380195,COLUMBUS OPTICA**CIONE 82200**,ES,120,CIONE ESPAÑA,opticacolumbus@hotmail.com
430120161,VICENTE MIRALLES FARMACIA OPTICA,ES,999,INDEPENDIENTES,miralles.vicente@gmail.com
430350360,VISIONLAB (TELDE LAS PALMAS) V-151,ES,001,VISIONLAB,vl351dir@visionlab.es
430460929,VICENTE SANCHO**CL**,ES,999,INDEPENDIENTES,primeravicentesancho@hotmail.com
430140500,EXPANSION OPTICA (CABRA)**OPTICAPRO**,ES,120,CIONE ESPAÑA,opticaliarincon@hotmail.com
430500273,OPTIWEB CENTRO OPTICO,ES,999,INDEPENDIENTES,info@optiweb.com.es
430083105,OPTIMON OPTICS,ES,004,CECOP,optimonoptics@gmail.com
430140389,LUQUE OPTICA (FERNAN NUÑEZ) **CLARAVISION**,ES,081,CLARAVISION,opticaluquesantamaria@hotmail.com
430320123,PRIETO OPTICA OURENSE**MULTIOPTICAS**CL**,ES,018,MULTIOPTICAS,antonioramon.prieto@multiopticas.com
430380447,DEL RAMAL OPTICA**INNOVAVISION**,ES,163,FEDEROP INNOVAVISION,administracion@opticaelramal.com
430200397,MEDICAL OPTICA (URBIETA) **825C**,ES,013,GEA,pedidos@medicaloptica.es
430083357,OCULUS OPTICA**MULTIOPTICAS**,ES,018,MULTIOPTICAS,badalonavisiocat@gmail.com
430290839,VICTORIA OPTICA**CLARAVISION**,ES,081,CLARAVISION,opticavictoria22@gmail.com
430250119,BALAFIA OPTICA,ES,999,INDEPENDIENTES,info@opticabalafia.com
430281964,ARROYOVISION OPTICA (PZA ALDEHUELA),ES,999,INDEPENDIENTES,optica.arroyovision@gmail.com
430283209,DREAMS PALACIO DE HIELO**MIOPTICO**,ES,156,MIOPTICO PROP-CARRIE,madrid.palacio.dehielo@gmail.com
430290739,SANTAMERA C O **CECOP**,ES,004,CECOP,centroopticosantamera@hotmail.es
430330381,LOVEO**NATURAL OPTICS**,ES,019,NOG,loveo@opticaloveo.com
430030236,CASABLANCA OPTICA**CL**,ES,999,INDEPENDIENTES,info@opticacasablanca.es
430031396,2000 ALICANTE (ANGEL LOZANO)**R023,ES,058,CORTE INGLES,tienda.al.angellozano@grupomasvision.es
430300804,OPTICA OPTIMA (LOS ALCAZARES),ES,117,OPTIMA GRUPO OPTICO,optica_q@optica-optima.com
430130233,SAN PEDRO (C REAL),ES,999,INDEPENDIENTES,esperanza@cnoo.es
430070715,VISIONLAB (PALMA) V-17,ES,001,VISIONLAB,vl217dir@visionlab.es
430461235,BURGUET OPTICA,ES,999,INDEPENDIENTES,marietabuvi@gmail.com
430411221,SEVILLA VISION PINO MONTANO,ES,125,GRUPO SANLUCAR TOCINA,pinomontanooptica@gmail.com
